V1,V2,weight
Graciel92316324,CFKArgentina,8
MonicaDelgui,CFKArgentina,8
Utis_E,ChalecosAmarill,8
CaniBasut,ChalecosAmarill,8
annaig198,ChalecosAmarill,8
karlos,CharitoABC,8
AngelForCastro,ChicShion,8
Aletse_04,CitlaHM,8
rr_analu,Claudiashein,8
crisli733,ClubAquiContigo,8
IsabelO20183051,CraigMurrayOrg,8
rayleon1515,CRozzano,8
SalomnMontoya1,cubadebatecu,8
Mariela96051404,DanielG58960266,8
karthikpuru91,davidsirota,8
omahatma,Declaracion,8
HctorFernndezJ1,DiazCanelB,8
MarKaAbyaYala,duarte_jise,8
thetoccio,ElPoderdelaInfo,8
Robertoxv1t,ELTIEMPO,8
alonso_barza,EmbaMexBol,8
emandeb,Enkilmiel,8
dricajz,entrammbasaguas,8
hacknesw,entrammbasaguas,8
secs111,entrammbasaguas,8
Carito13440640,entrammbasaguas,8
marcoci56595060,ErikaOSanoja,8
LucasVa1976,evoespueblo,8
angelin99580189,evoespueblo,8
LucasVa1976,evoespueblo,8
DAVlD51,evoespueblo,8
Rey_Fifi,evoespueblo,8
t_taeki,evoespueblo,8
PATYFLORESMAGON,evoespueblo,8
RaquelHfbuzaglo,evoespueblo,8
GonzaloErdoiza,evoespueblo,8
cesardogo,evoespueblo,8
SebasFdelaT_73,evoespueblo,8
para_hambre,evoespueblo,8
DAVlD51,evoespueblo,8
DAVlD51,evoespueblo,8
GiovannaZeball4,evoespueblo,8
GiovannaZeball4,evoespueblo,8
luismarcelo_ra,evoespueblo,8
Bastianlss,evoespueblo,8
GiovannaZeball4,evoespueblo,8
GiovannaZeball4,evoespueblo,8
FLoReC1ta_,evoespueblo,8
DAVlD51,evoespueblo,8
Notis_Bolivia,evoespueblo,8
oki_239,evoespueblo,8
elinforman_t,evoespueblo,8
CARITO_Bolivia,evoespueblo,8
Alfredomore1,evoespueblo,8
t_taeki,evoespueblo,8
DAVlD51,evoespueblo,8
gatovillegas,evoespueblo,8
AyalaAlexder,evoespueblo,8
DAVlD51,evoespueblo,8
Plaza_Murillo_,evoespueblo,8
elinforman_t,evoespueblo,8
t_taeki,evoespueblo,8
elinforman_t,evoespueblo,8
EspanaWiphala,evoespueblo,8
ALatinaDPie,evoespueblo,8
yaciramendoza,evoespueblo,8
GiovannaZeball4,evoespueblo,8
GiovannaZeball4,evoespueblo,8
GiovannaZeball4,evoespueblo,8
E_C_zapeador,evoespueblo,8
Danita38199767,evoespueblo,8
rayleon1515,evoespueblo,8
CHIQUIS_BAND,evoespueblo,8
bevirage,evoespueblo,8
OctavioAparic13,evoespueblo,8
GiovannaZeball4,evoespueblo,8
GiovannaZeball4,evoespueblo,8
rayleon1515,evoespueblo,8
rayleon1515,evoespueblo,8
FranzRBarriosG,evoespueblo,8
ALatinaDPie,evoespueblo,8
DAVlD51,evoespueblo,8
GiovannaZeball4,evoespueblo,8
YulyAn47094032,evoespueblo,8
juan_connor_,evoespueblo,8
JoserSalvatier1,evoespueblo,8
DAVlD51,evoespueblo,8
soyca509,evoespueblo,8
juancar10433750,evoespueblo,8
rayleon1515,evoespueblo,8
PaolaClaros16,evoespueblo,8
crissti0108,evoespueblo,8
Libverd,evoespueblo,8
Gauchoboeing,evoespueblo,8
rayleon1515,evoespueblo,8
rayleon1515,evoespueblo,8
cosroes,evoespueblo,8
rayleon1515,evoespueblo,8
Javito_Yeah,evoespueblo,8
rayleon1515,evoespueblo,8
FranzRBarriosG,evoespueblo,8
rayleon1515,evoespueblo,8
rayleon1515,evoespueblo,8
FranzRBarriosG,evoespueblo,8
FranzRBarriosG,evoespueblo,8
rayleon1515,evoespueblo,8
rayleon1515,evoespueblo,8
RocneyGil,evoespueblo,8
FafaSchmitt,evoespueblo,8
GustavoWgp,evoespueblo,8
Adela73186142,evoespueblo,8
Candylejas26,evoespueblo,8
MeraryLA1,evoespueblo,8
jaguarundi14,evoespueblo,8
solbolivian,evoespueblo,8
LeodagniM,evoespueblo,8
YaotlAltan,evoespueblo,8
JorgeGonzaloPo1,evoespueblo,8
FranzRBarriosG,evoespueblo,8
EnmanuelGuerr19,evoespueblo,8
Candylejas26,evoespueblo,8
CapiLibertaria,evoespueblo,8
renandelcent,evoespueblo,8
Armando_Frias_,evoespueblo,8
PepeAnt40087655,evoespueblo,8
YaotlAltan,evoespueblo,8
aguerraguerra,evoespueblo,8
Armando_Frias_,evoespueblo,8
LaRealidadEsHoy,evoespueblo,8
GyvGabia,evoespueblo,8
LeGoog123,evoespueblo,8
Huitzitzilina,evoespueblo,8
paphu7y7,evoespueblo,8
EdithRo99924689,evoespueblo,8
Guerrerotony161,evoespueblo,8
Rita16013721,evoespueblo,8
Armando_Frias_,evoespueblo,8
alfredo228,evoespueblo,8
fuelsmicroalgae,evoespueblo,8
jose80elzurdo,evoespueblo,8
naifkuri,evoespueblo,8
yesikve91,evoespueblo,8
yrascen69,evoespueblo,8
Ceci88960107,evoespueblo,8
KarinCaero,evoespueblo,8
CaritoAguilar06,evoespueblo,8
yotede,evoespueblo,8
Herlan_Olguin,evoespueblo,8
PetroDivisa,evoespueblo,8
22Emmax,evoespueblo,8
marceloCena,evoespueblo,8
msmm_64,FaviolaMalaga,8
MonicaAparicioA,federicoalves,8
TwiteroNonStop,flagart,8
IndiraVargas97,FloryCantoX,8
MonicaAparicioA,FmcoChivis,8
MonicaAparicioA,FMPinilla,8
AleLRoss198,Frankcuba2019,8
CapablancaDavid,FrankDCub,8
gcarranzav,FrankieVillaMx,8
AllezLesBoulez,ggooooddddoogg,8
lucasmatias013,GonGrunge,8
Angry_Voice,guardian,8
vientosdelaUnio,GuerreroCuba,8
Lokeze,GuerreroCuba,8
JuanFLopez61,GuerreroCuba,8
acinomonus1,GuillermoLesca5,8
rafiel09,Gypsy60149236,8
menacgo,horusverita,8
MonicaAparicioA,HumbertVacaflor,8
PaixauNicaragua,indio_nica,8
felipesantoto,infobae,8
darkkuma1106,infobae,8
54cer0571,infobae,8
moms_fmmja,Irma_Sandoval,8
mestizabolivian,IvanSao81,8
MiliRosarina,JAcKFiDo,8
LaSuchel_,JeanineAnez,8
Erika_BM,jgnaredo,8
rayleon1515,jhon6579,8
PABLOJIJON,jmkarg,8
EspanaWiphala,jmkarg,8
RoxanaRolandoRC,jmkarg,8
yolyhabanera,Joan151095,8
JJDiazMachuca,JohnMAckerman,8
pacopanto,JohnMAckerman,8
TeficZule,jramospadilla,8
rayleon1515,Karinita0811,8
Plaza_Murillo_,Kiki18579228,8
Akaman60,kikin_espinoza,8
adrianbarabas,lapalabraargent,8
ALFAROVIVE1,LaRazon_Bolivia,8
Fjustinianos,LaRazon_Bolivia,8
YaotlAltan,LaRazon_Bolivia,8
lechuzo2020,LaRazon_Bolivia,8
_Miguel_VI,LaRazon_Bolivia,8
CepedaWilma,LaRazon_Bolivia,8
Plaza_Murillo_,Leocadi38069037,8
raisa_villarte,LeonEconomista,8
MonicaAparicioA,LibertadChile1,8
BoliviaDijoNo19,LosTiemposBol,8
romina_mx,LOVREGA,8
alonso_barza,m_ebrard,8
Gallogato2,M_OlgaSCordero,8
Alja1975,MagaliExeni,8
JJDiazMachuca,malugove,8
AleLRoss198,MarceloNeuman13,8
dgardoSacapunta,Marco_Teruggi,8
ernesto2000e,Marco_Teruggi,8
Libverd,mariaremycor,8
AOttega,mario_delgado,8
ErickHurtadoB,mivozmipalabra,8
iangulochacon,MonederoJC,8
jaa__ro,monerohernandez,8
LatAmFr,MonicaAparicioA,8
LatAmFr,MrAndyNgo,8
CarmenEGonzale2,MSocialGob,8
Juancin62884213,MyBolivia,8
julioacosta1701,NicolasMaduro,8
yannethBarron,Nikxcsr,8
JPCamachoSelaya,noticiasfides,8
Gafas1974,NoticiertasEc,8
BoliviaLibre212,PauloAbrao,8
OtakuPlayTM,paulocoelho,8
elbosnio,PedroBriegerOk,8
Etheliiinaaa,People4Bernie,8
CarlosR95054675,peponila,8
JeanettPetrosi2,pilmepa,8
rayleon1515,Pinkycolorado,8
fedoraletelier,PordenoneBudoia,8
nachomaturana,presagiologo,8
Leocadi38069037,ProgresaLatam,8
biejetita,PSOE,8
ybenju,pvillegas_tlSUR,8
MelysGarcia,RalitoDigital,8
GiovannaZeball4,rayleon1515,8
AscDani,remberce,8
GarofaloLeon,RTultimahora,8
casado_esteban,rumbopropio,8
hugouribev,SandinoVictoria,8
ivanLashman,Santi_ABASCAL,8
CliveWismayer,SecPompeo,8
MoroqArg,SenadoArgentina,8
eyIena__,SenSanders,8
arturocazal,sergiodussan1,8
Shatter242,Shteyngart,8
joselui15252727,SimancasRafael,8
yolyhabanera,Soniatalero_,8
ejhchess,sunny_hundal,8
Libverd,t_taeki,8
MonicaAparicioA,TamaraTaraciuk,8
Juancin62884213,taniasandinista,8
DoctorFishbones,TheEconomist,8
lizz_noe,tierralejana,8
ALASDELALMARB,tutoquiroga,8
marielzampa,vanorco,8
sandy_troche,vicpiedra,8
mrwhite939gmai1,vox_es,8
pajarocantor007,white_eagle999,8
JuanJuanelonelo,yeidckol,8
SantosFdz,yeidckol,8
drgranados80,yeidckol,8
haidy_camargo,yolallamo3,8
alejand99248523,9soro,9
PedroTobarM,abrahamendieta,9
Al_Foxxx,AdaColau,9
Libverd,Ademar_Valda,9
MonicaAparicioA,AdriAeroshk,9
TeresitaMolin13,AgenteChairo,9
CarmenEGonzale2,AleSerrate,9
Franko15416798,AleSerrate,9
mariaordofer,AlexIParejaC1,9
MaximilianoLAC,alexismoncayo,9
GRANDMA2206,alferdez,9
Lulumensajes,alferdez,9
Sin_Mordaza81,Alguacil_67,9
RustyElRobot,AlisonDiana5,9
pacoram0764,Almagro_OEA2015,9
cucebrio1,alvaro_delgado,9
CarmenEGonzale2,Amp_Bald63,9
GiovannaZeball4,Ana29141998,9
colcer_marcela,ArellanoNicarag,9
gmglatino,aristeguicnn,9
GiovannaZeball4,ArturoMurilloS,9
BoliviaDijoNo19,ArturoMurilloS,9
amandadavilat,ATBDigital,9
SurplusCornbre1,AyoCaesar,9
yolyhabanera,barbara_bitar,9
Libverd,BenjaminPealoz9,9
Katya_Compass,BernieSanders,9
Katya_Compass,BernieSanders,9
AndreitaBolivia,CARITO_Bolivia,9
irisemol,CARITO_Bolivia,9
CALOLUNA,CarlosTorresF_,9
Ale44804111,CarmenEGonzale2,9
GonzaloBenjamn9,CarmenEGonzale2,9
Ronald1969HT,carmenprs,9
MonicaAparicioA,CarolinaForno,9
pissanoEmi2,CFKArgentina,9
SergioAlePerez,CFKArgentina,9
farlan734,clarincom,9
PistolVanBuren,Clarknt67,9
DAVlD51,CMonteroOficial,9
Rebelde2020Mai,CNNEE,9
institucional1,CTAok,9
PabloEArceV,DeMilenca,9
Pakitina2020,DeZurdaTeam,9
Carlosdennisifi,diego_en_lanus,9
bianchi369,DonVocero,9
Lefty_Jew,dpakman,9
BenjaminNorton,dpakman,9
RetourneRex,draveropdeg,9
ArianaAladin,edufeiok,9
knedt,El_Universal_Mx,9
ishobi23,elcoya1977,9
candia781977,entrammbasaguas,9
AlvaroMedinace1,entrammbasaguas,9
MonicaAparicioA,entrammbasaguas,9
arquiramonluna,ErandiniSunrise,9
Vicente73977721,ESanchezcub,9
GiovannaZeball4,evoespueblo,9
DAVlD51,evoespueblo,9
DAVlD51,evoespueblo,9
drpedrohidalgo,evoespueblo,9
GiovannaZeball4,evoespueblo,9
OtroEnfoque2018,evoespueblo,9
seddejusticiard,evoespueblo,9
Juancin62884213,evoespueblo,9
maldyth,evoespueblo,9
Juancin62884213,evoespueblo,9
ClaoCarlet,evoespueblo,9
TinchoRey,evoespueblo,9
TinchoRey,evoespueblo,9
ar_scassia,evoespueblo,9
Chaly2222,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
t_taeki,evoespueblo,9
soyubaldo,evoespueblo,9
albrecht_ericka,evoespueblo,9
DAVlD51,evoespueblo,9
carmen_scz,evoespueblo,9
DAVlD51,evoespueblo,9
Juancin62884213,evoespueblo,9
GiovannaZeball4,evoespueblo,9
Juancin62884213,evoespueblo,9
HugoMadrigal29,evoespueblo,9
RuddyAmpuero,evoespueblo,9
DAVlD51,evoespueblo,9
DAVlD51,evoespueblo,9
GiovannaZeball4,evoespueblo,9
carly_carm,evoespueblo,9
Alexand64216517,evoespueblo,9
DAVlD51,evoespueblo,9
DAVlD51,evoespueblo,9
CollitA89,evoespueblo,9
DAVlD51,evoespueblo,9
DAVlD51,evoespueblo,9
GiovannaZeball4,evoespueblo,9
DAVlD51,evoespueblo,9
GiovannaZeball4,evoespueblo,9
DAVlD51,evoespueblo,9
clavijo_felix,evoespueblo,9
GiovannaZeball4,evoespueblo,9
rayleon1515,evoespueblo,9
CAROLIN81743955,evoespueblo,9
t_taeki,evoespueblo,9
GiovannaZeball4,evoespueblo,9
FranzRBarriosG,evoespueblo,9
GiovannaZeball4,evoespueblo,9
Libverd,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
VanessaBolivia,evoespueblo,9
GiovannaZeball4,evoespueblo,9
Libverd,evoespueblo,9
GiovannaZeball4,evoespueblo,9
GiovannaZeball4,evoespueblo,9
KarlyTintalle,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
GiovannaZeball4,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
KarlyTintalle,evoespueblo,9
KarlyTintalle,evoespueblo,9
rayleon1515,evoespueblo,9
KarlyTintalle,evoespueblo,9
KarlyTintalle,evoespueblo,9
GiovannaZeball4,evoespueblo,9
rayleon1515,evoespueblo,9
t_taeki,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
Cacocuba,evoespueblo,9
KarlyTintalle,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
NEO_0k,evoespueblo,9
rayleon1515,evoespueblo,9
FLoReC1ta_,evoespueblo,9
erasergae,evoespueblo,9
FranzRBarriosG,evoespueblo,9
CapiLibertaria,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
FranzRBarriosG,evoespueblo,9
rayleon1515,evoespueblo,9
joseparisien,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
rayleon1515,evoespueblo,9
FafaSchmitt,evoespueblo,9
YulyAn47094032,evoespueblo,9
rayleon1515,evoespueblo,9
elinforman_t,evoespueblo,9
rayleon1515,evoespueblo,9
evangel51033258,evoespueblo,9
ve1_emilia,evoespueblo,9
MeraryLA1,evoespueblo,9
OctavioAparic13,evoespueblo,9
Candylejas26,evoespueblo,9
DAVlD51,evoespueblo,9
Mashi_Yaz,evoespueblo,9
Fenand14,evoespueblo,9
Raquel12647717,evoespueblo,9
FranzRBarriosG,evoespueblo,9
cljhi,evoespueblo,9
Huitzitzilina,evoespueblo,9
hoeg1,evoespueblo,9
Armando_Frias_,evoespueblo,9
elgladiadorxxi,evoespueblo,9
sanlil4,evoespueblo,9
DAVlD51,evoespueblo,9
kalapurka,evoespueblo,9
Joseytrewq,evoespueblo,9
ChiquiOliver,evoespueblo,9
OhAmistic,evoespueblo,9
JoseMariaCabre,evoespueblo,9
sinpelos2010,evoespueblo,9
MarceS_1D,evoespueblo,9
Andreazeballo19,evoespueblo,9
DraGonzalez,evoespueblo,9
cadavezmask,evoespueblo,9
Libverd,FafaSchmitt,9
Coquiangelica,FafuC,9
cosroes,federicoalves,9
rayleon1515,Florencilla53,9
Armando_Frias_,FranzRBarriosG,9
Loli_Palacios_,FrenteGuasuPY,9
jaimevpp,Gbastidas,9
zei_squirrel,ggreenwald,9
Libverd,GiovannaZeball4,9
ferreterobat,gloria_patriota,9
FranzRBarriosG,grupoeldeber,9
Eduardo65340301,GuerreroCuba,9
vicmenmath,GuerreroCuba,9
JavierAdaime,GustavoBolivar,9
pimentonverde,hipergorila,9
PAZyLIBERTAD7,IUInternacional,9
toppjj,Ivybono1,9
t_taeki,JeanineAnez,9
OctavioAparic13,JeanineAnez,9
OrozcoCuentas,Jenni_UD,9
yesthatCarlo,jeremycorbyn,9
rolandpaz,JohnMAckerman,9
rayleon1515,JoseTec16,9
Ave_Fenix007,JPAlvarezGuedea,9
raulalejandro_r,JPAlvarezGuedea,9
Bchiesin,JuanGrabois,9
CARITO_Bolivia,JulioCe05556035,9
AnaKarinaG2006,KatuArkonada,9
taseenb,KenRoth,9
dgalantz,LaRazon_Bolivia,9
plaza_raugusto,LaRazon_Bolivia,9
Ecualenin,LaRazon_Bolivia,9
betzaidag,Larissacostas,9
AleAlva98549380,LeoArgentina76,9
Ronin_del_ayer,LibertadDoctora,9
JJDiazMachuca,LizAlcover,9
LaEstrellaRoja,lopezobrador_,9
Juancin62884213,LuchoXBolivia,9
Juventudalpode2,lv_223_holloway,9
Ale_SHeredia,m_ebrard,9
sergio5791,M_OlgaSCordero,9
fedoraletelier,macaDeDerecha,9
Norelfer,MaihenH,9
Libverd,Mar43248348,9
paquicoperez,Marco_Teruggi,9
SoyGeorgeMx,marianagc,9
DAVlD51,marianoelprole,9
Alenamf19,MarinaRiveraQu1,9
rayleon1515,marquitecto87,9
SandraA07218709,MashiRafael,9
zoolooy,MaxBlumenthal,9
Emilian07532351,Mgon87,9
altLibertyPrime,millasauntie12,9
MonicaAparicioA,monosito7,9
mrs_socialista,NathanJRobinson,9
StPaulForBernie,nytimes,9
LaDesgracia2020,PabloEArceV,9
macaga63,PabloEchenique,9
Francis16893780,PabloEchenique,9
AmargaProgres,PabloEchenique,9
luchoamezaga,pagina_siete,9
juanurruti,Pedrosepulturas,9
YaotlAltan,People4Bernie,9
diegoVal876,Rafito3R,9
Alenamf19,RedCubaVa,9
lololennon11,ReporteYa,9
FreakonaleashC,ryangrim,9
alcamp8,SantiCis3010,9
AlmaDelaSierra1,SaraSanchezD,9
FelipeRomero_R,SaraTufanoZ,9
Usuarioequis2,SergioDelazerda,9
Libverd,SheilaDalin,9
PrimerPedal,sigridocc,9
marianoelprole,SMoncada_VEN,9
pvapie,soyfdelrincon,9
DukeParada,sse306112,9
emarquezruiz01,TAMARA_SUJU,9
Juancin62884213,taniasandinista,9
gitanavalparais,tere_marinovic,9
Historian_Matt,theJagmeetSingh,9
DarkGently,thelanglassiter,9
noticimexico,VicMac123,9
IJ0ACHIM,yeidckol,9
Totolede,YoYin_E,9
becasess,0_catwoman2,10
Randi_Greenwood,AbbyMartin,10
yulim5r,AlbertoRodNews,10
federicoalves,aleito007,10
MichelFR7,AlexiaRey12,10
GiovannaZeball4,AlexRodrigo99,10
EstrellaInti18,alferdez,10
OmarAjata,alfreserramanci,10
RobotinReloaded,AliciaCastroAR,10
DanteCharpenti1,Almagro_OEA2015,10
JavierAdaime,Almagro_OEA2015,10
jabaji60,amandaasubiar,10
MonicaAparicioA,AndrsGomezV,10
DefendelaHoy,anyaparampil,10
Larita_Violeta,AOC,10
chaf66,azucenau,10
DiegoCa34686190,bbcmundo,10
arbucklea,BernieSanders,10
meNabster,BestForBritain,10
brotesverdeshou,bucker125,10
CHEQUE55,calbert57,10
ReaderESP,carlesenric,10
CaryMoli,carlesenric,10
peperezgalarza,carlosdmesag,10
entrammbasaguas,CarmenEGonzale2,10
havedia,CarmenEGonzale2,10
Will61738443,CarmenEGonzale2,10
Ale44804111,CarmenEGonzale2,10
OscarSilesPMP,CarmenEGonzale2,10
yolyhabanera,CarrillonavasG,10
lisset43417069,cesamo70,10
MiroshlavaBol,CFValverde,10
eloisamoramora,ChalecosAmarill,10
gus_lato,ChalecosAmarill,10
alexanderriera,ChalecosAmarill,10
eloisamoramora,ChalecosAmarill,10
chairita4T,Chokko30,10
patricia_ariasc,CMonteroOficial,10
sanktpauliner,CMonteroOficial,10
FafuC,Coquiangelica,10
SilviaLabrador,CrazzyHatt,10
VeronicaBolivi1,DaniChapaca,10
Guajiritasoy,DAVlD50,10
pakita_cuba,DAVlD51,10
Juancin62884213,DiazCanelB,10
YanetDCuba2020,DiazCanelB,10
MartinezArreaza,DiazCanelB,10
mm_doris,dpiloncita,10
pinoleronica2,DrdamesioJohn,10
gloria_a19,edgarflores25,10
NataliaFrancoS6,EduardoRuilowa,10
NataliaFrancoS6,EduardoRuilowa,10
Anita59242561,ellamararodrig1,10
TowersSonia,entrammbasaguas,10
Or1012Tauros,ernestosamperp,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
CRACKMEDIATICO,evoespueblo,10
CamaradaGrogu,evoespueblo,10
t_taeki,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
MarileNeumayer,evoespueblo,10
Jacinta_Camila,evoespueblo,10
EUrzola,evoespueblo,10
GiovannaZeball4,evoespueblo,10
AmargaProgres,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
SUSSYSSSSS,evoespueblo,10
GiovannaZeball4,evoespueblo,10
DAVlD51,evoespueblo,10
Cristia54985491,evoespueblo,10
GiovannaZeball4,evoespueblo,10
DAVlD51,evoespueblo,10
Branko_Goran,evoespueblo,10
hoeg1,evoespueblo,10
charro1968,evoespueblo,10
rayleon1515,evoespueblo,10
Maribel74512605,evoespueblo,10
AlmaDelaSierra1,evoespueblo,10
GiovannaZeball4,evoespueblo,10
DAVlD51,evoespueblo,10
GiovannaZeball4,evoespueblo,10
Libverd,evoespueblo,10
DAVlD51,evoespueblo,10
rayleon1515,evoespueblo,10
GiovannaZeball4,evoespueblo,10
rayleon1515,evoespueblo,10
ReynaldoCuba2,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
rayleon1515,evoespueblo,10
FranzRBarriosG,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
DAVlD51,evoespueblo,10
GiovannaZeball4,evoespueblo,10
DAVlD51,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
GiovannaZeball4,evoespueblo,10
rayleon1515,evoespueblo,10
rayleon1515,evoespueblo,10
KarlyTintalle,evoespueblo,10
rayleon1515,evoespueblo,10
rayleon1515,evoespueblo,10
Catv20171,evoespueblo,10
YaotlAltan,evoespueblo,10
rayleon1515,evoespueblo,10
FranzRBarriosG,evoespueblo,10
rayleon1515,evoespueblo,10
AmalCandanguera,evoespueblo,10
MeraryLA1,evoespueblo,10
HugoQui02274192,evoespueblo,10
DanielSoSiAn,evoespueblo,10
sssergio_vc,evoespueblo,10
Quetzal0518,evoespueblo,10
MonicaAparicioA,evoespueblo,10
FranzRBarriosG,evoespueblo,10
BoliviaDijoNo19,evoespueblo,10
Carito13440640,evoespueblo,10
jpevillarroel,evoespueblo,10
mara_rv95,evoespueblo,10
JotaTotal,evoespueblo,10
rayleon1515,evoespueblo,10
MarcoAn85191046,evoespueblo,10
TonantzinMalfuf,evoespueblo,10
danielAnselmoH1,evoespueblo,10
ErnestoAriasRo1,evoespueblo,10
EChairoleon,evoespueblo,10
andrew_murdock,evoespueblo,10
tordoya_mirko,evoespueblo,10
AlphaGoblin,evoespueblo,10
CarlosDPonciano,evoespueblo,10
liderfiscal,evoespueblo,10
Nelsonj52985766,evoespueblo,10
YaotlAltan,evoespueblo,10
MonicaAparicioA,GabrielaSCZ,10
laurenvivianrok,gdehoyoswalther,10
alfont,grazianopascale,10
Faby_Rod26,hekglez,10
onehundredon,hermanntertsch,10
AmparoOrtegab,HOLLMANMORRIS,10
JUSECALO,HOLLMANMORRIS,10
KelvinBSP,Ian56789,10
aapayes,ibabspitz,10
PeKa2016,JeanineAnez,10
FranzRBarriosG,JeanineAnez,10
PacoPacoFranco2,JeanineAnez,10
OctavioAparic13,JeanineAnez,10
Dimopulos_,jenarovillamil,10
JosemirJam,JJDiazMachuca,10
yolyhabanera,Joan151095,10
VibraMucha,JohnMAckerman,10
GiovannaZeball4,JoserSalvatier1,10
arqaa,JPAlvarezGuedea,10
VanessaBolivia,JulioCe05556035,10
DukeParada,JulioCe05556035,10
PeKa2016,LaRazon_Bolivia,10
SamadhiMD1,lopezobrador_,10
elinforman_t,LosTiemposBol,10
GiovannaZeball4,luisanayars,10
supermo84826990,M_OlgaSCordero,10
camila_v_m,MajiuPedraja,10
fher007mx,marianagc,10
fblancove,MaryAnastasiaOG,10
Huitzitzilina,MashiRafael,10
AmargaProgres,MiguelUrban,10
evensonalfonso,NEORAM27,10
fabiojmolina,nerdclassico,10
CulpadelImperio,noticiasfides,10
Davidvirginia,oppenheimera,10
Davidvirginia,oppenheimera,10
SChenHayes,OVargas52,10
xicanism,OVargas52,10
CarmenEGonzale2,PSOE,10
_World_Be_Free_,publico_es,10
AnaLuzzi1,QuesaVerdadess,10
Evelinaponti1,R0NIN69,10
kiw_pub,RanferiDe,10
MaestraAmanda,raul_lucarini,10
PiedraRoja5,ReporteYa,10
jabaji60,RoaJavier,10
gallardoLjorge,RoaJavier,10
Alonsoysancho,RobinDelEspacio,10
HunAlfredo,rodrinicolaas,10
MaggeDelbene,SabinaFrederic,10
vanev87,Santula,10
Dan_Beeton,SenSanders,10
MglMauricio,shienson,10
OwenJones84,ShippersUnbound,10
rosversol21,TDN_NOTICIAS,10
Hobessian,teleSURtv,10
rayleon1515,TenorioHans,10
ilovechrissia,TinaDupuy,10
CarmenEGonzale2,TPU19J,10
pamemar1,victorincoco,10
jfhhoyos,WRadioColombia,10
RaquelHarariCh,yeidckol,10
RexMarin,yeidckol,10
ahitevoybb,yeidckol,10
ximaru2,ZaidAlvarez7,10
48thAve,aaronjmate,11
GiovannaZeball4,Adolfo_MorenoS,11
patricia_ariasc,AgenciaLAA,11
ZAMBIRICUCO7341,AliciaCastroAR,11
jarnaldoayala,Almagro_OEA2015,11
Ecualenin,Almagro_OEA2015,11
nor_pagano,AmericaTV,11
CarmenEGonzale2,Angie26826,11
AdamSmithFree,ArianaAladin,11
dNoirLor,arturocazal,11
Ingrid27693152,ArturoMurilloS,11
Mussollinni,ArturoZaldivarL,11
yolyhabanera,barbara_bitar,11
ChicShion,BenjaminNorton,11
Andrea713Av,BenjaminNorton,11
freesoulmty,bereaguilarv,11
intessmode,BernieSanders,11
dalmagabry21,BrockmannCarlos,11
veritocr212,camila_vallejo,11
Camelia82642553,ChalecosAmarill,11
rayleon1515,ChocaConfiable,11
Ariasjose57,circulo_depoder,11
julian181407,CitlaHM,11
aldoomar25,clarincom,11
Fique_EmCasa,CNNArgentina,11
rk70534,compartycanada,11
ComradeLuc,DaPeaple,11
DanielMarquezAg,DeZurdaTeam,11
dacosta_jani,DiazCanelB,11
YunetGutierrez,DiazCanelB,11
Benhur8a,Diego_Arria,11
duarte_jise,donabrahan2,11
EugenioMtnez,efrain_gp,11
maria_marce23,entrammbasaguas,11
PachitoBarrrios,ErikaOSanoja,11
AleLRoss198,ESanchezcub,11
OsmelMY,ESanchezcub,11
AleLRoss198,ESanchezcub,11
Georgio4522,EspeRF20,11
julian181407,EstefaniaVeloz,11
FernandaAranib,esturion666,11
Mashi_Yaz,evoespueblo,11
alexroda80,evoespueblo,11
AlanaEstephan,evoespueblo,11
Santulan5,evoespueblo,11
GiovannaZeball4,evoespueblo,11
GiovannaZeball4,evoespueblo,11
GiovannaZeball4,evoespueblo,11
GiovannaZeball4,evoespueblo,11
DAVlD51,evoespueblo,11
